"sample_id","Axis1","Axis2","sample_id_clean","sample_type","include_qc","include_biological_analysis","diet_code","diet_label","hydrolysate_percent","fishmeal_percent","timepoint_day","tank","fish","group","forward_raw","reverse_raw","forward_symlink","reverse_symlink","treatment","treatment_label","timepoint_label","pairs_processed","pairs_written","reads.out","merged","nonchim","raw_to_nonchim_pct","timepoint","hydro_group","diet_label_short","diet_time","taxonomic_level","distance"
"Z1.3t30",0.365390817152287,0.0519087687109469,"BL30_D30_Tk1_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,3,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t30/Z1.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t30/Z1.3t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t30/Z1.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t30/Z1.3t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",62088,62088,56409,56255,51157,82.394343512434,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z1.3t7",0.368055324821017,0.0478166838015978,"BL30_D07_Tk1_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,3,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t7/Z1.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t7/Z1.3t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t7/Z1.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t7/Z1.3t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",68442,68442,61359,61318,60788,88.8168083925075,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z1.3t90",-0.608403475528574,0.254028500304427,"BL30_D90_Tk1_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,1,3,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t90/Z1.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.3t90/Z1.3t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t90/Z1.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.3t90/Z1.3t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",63616,63616,58209,58183,58176,91.4486921529175,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z1.4t30",-0.0989208065105288,0.0202664652189363,"BL30_D30_Tk1_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,4,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t30/Z1.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t30/Z1.4t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t30/Z1.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t30/Z1.4t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",64809,64809,59789,59267,45234,69.795861685877,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z1.4t7",0.368527423002111,0.046295423779209,"BL30_D07_Tk1_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,4,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t7/Z1.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t7/Z1.4t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t7/Z1.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t7/Z1.4t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",65483,65483,59680,59424,56791,86.7263259166501,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z1.4t90",-0.539457946794631,0.261301558418374,"BL30_D90_Tk1_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,1,4,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t90/Z1.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.4t90/Z1.4t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t90/Z1.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.4t90/Z1.4t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",65836,65836,59853,59761,59546,90.4459566194787,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z1.5t30",0.273506340209681,-0.0137475577982049,"BL30_D30_Tk1_F05","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,1,5,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t30/Z1.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t30/Z1.5t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t30/Z1.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t30/Z1.5t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",79288,79288,71572,71404,58466,73.7387750983756,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z1.5t7",0.369893503373047,0.049725969688804,"BL30_D07_Tk1_F05","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,1,5,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t7/Z1.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z1.5t7/Z1.5t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t7/Z1.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z1.5t7/Z1.5t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",62610,62610,57139,57107,56601,90.402491614758,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z2.1t7",-0.255633292089515,-0.602269638752253,"BL30_D07_Tk2_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,2,1,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t7/Z2.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t7/Z2.1t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t7/Z2.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t7/Z2.1t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",70959,70959,63623,55195,39604,55.8125114502741,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z2.1t90",-0.540849135325477,0.256937012770483,"BL30_D90_Tk2_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,2,1,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t90/Z2.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.1t90/Z2.1t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t90/Z2.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.1t90/Z2.1t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",66389,66389,59947,59613,58503,88.1215261564416,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z2.2t30",0.153970696562334,-0.0730031066941688,"BL30_D30_Tk2_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,2,2,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t30/Z2.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t30/Z2.2t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t30/Z2.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t30/Z2.2t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",66371,66371,59135,58559,56907,85.7407602718055,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z2.2t7",-0.142031553285076,0.0828705903362556,"BL30_D07_Tk2_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,2,2,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t7/Z2.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t7/Z2.2t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t7/Z2.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t7/Z2.2t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",66454,66454,61064,55998,44944,67.631745267403,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z2.2t90",-0.0780260015344959,0.313279913356055,"BL30_D90_Tk2_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,2,2,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t90/Z2.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.2t90/Z2.2t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t90/Z2.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.2t90/Z2.2t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",71347,71347,65604,65353,62521,87.6294728580039,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z2.3t30",0.365101084158012,0.0545149023778932,"BL30_D30_Tk2_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,2,3,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t30/Z2.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t30/Z2.3t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t30/Z2.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t30/Z2.3t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",64454,64454,58506,58362,49021,76.0557917274335,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z2.3t7",-0.278466099014489,-0.638203252833343,"BL30_D07_Tk2_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,2,3,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t7/Z2.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t7/Z2.3t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t7/Z2.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t7/Z2.3t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",63308,63308,55834,49369,39576,62.5134264232009,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z2.3t90",-0.610243911926812,0.256408020607929,"BL30_D90_Tk2_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,2,3,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t90/Z2.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.3t90/Z2.3t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t90/Z2.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.3t90/Z2.3t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",62755,62755,56550,56470,56339,89.7761134570951,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z2.4t30",0.369200219866231,0.0497991535594647,"BL30_D30_Tk2_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,2,4,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.4t30/Z2.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.4t30/Z2.4t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.4t30/Z2.4t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.4t30/Z2.4t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",66441,66441,60041,59884,56783,85.4637949458919,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z2.4t7",-0.278277761024957,-0.628972440247791,"BL30_D07_Tk2_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,2,4,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.4t7/Z2.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.4t7/Z2.4t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.4t7/Z2.4t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.4t7/Z2.4t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",63178,63178,55238,48291,37792,59.8182911773086,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z2.4t90",0.0906059630277113,0.252451925833287,"BL30_D90_Tk2_F04","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,2,4,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.4t90/Z2.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.4t90/Z2.4t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.4t90/Z2.4t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.4t90/Z2.4t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",63774,63774,58967,58873,56773,89.022172045034,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z2.5t30",0.314231081951189,0.0204157549816226,"BL30_D30_Tk2_F05","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,2,5,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.5t30/Z2.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.5t30/Z2.5t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.5t30/Z2.5t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.5t30/Z2.5t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",62269,62269,56499,56004,41498,66.6431129454464,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z2.5t7",0.362749387787868,0.0289910414014015,"BL30_D07_Tk2_F05","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,2,5,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.5t7/Z2.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.5t7/Z2.5t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.5t7/Z2.5t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.5t7/Z2.5t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",62910,62910,58618,57847,57166,90.8694961055476,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z2.5t90",-0.586330026314571,0.237888482561453,"BL30_D90_Tk2_F05","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,2,5,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.5t90/Z2.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z2.5t90/Z2.5t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.5t90/Z2.5t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z2.5t90/Z2.5t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",77731,77731,71678,71525,71412,91.8706822245951,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z3.1t30",0.275552227234418,0.132789345753578,"BL30_D30_Tk3_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,3,1,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.1t30/Z3.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.1t30/Z3.1t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.1t30/Z3.1t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.1t30/Z3.1t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",73011,73011,67148,66865,65664,89.9371327608169,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z3.1t7",-0.274349983636269,-0.611514268215045,"BL30_D07_Tk3_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,3,1,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.1t7/Z3.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.1t7/Z3.1t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.1t7/Z3.1t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.1t7/Z3.1t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",71460,71460,59746,54473,44782,62.667226420375,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z3.1t90",-0.136382398931469,-0.0228339726877448,"BL30_D90_Tk3_F01","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,3,1,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.1t90/Z3.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.1t90/Z3.1t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.1t90/Z3.1t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.1t90/Z3.1t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",72859,72859,67596,66664,54049,74.1830110212877,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z3.2t30",0.368718760211498,0.0495929734723434,"BL30_D30_Tk3_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,3,2,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.2t30/Z3.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.2t30/Z3.2t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.2t30/Z3.2t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.2t30/Z3.2t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",65062,65062,58620,58548,58321,89.6391134610064,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z3.2t7",0.367874521129917,0.0494118488876228,"BL30_D07_Tk3_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,3,2,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.2t7/Z3.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.2t7/Z3.2t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.2t7/Z3.2t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.2t7/Z3.2t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",64233,64233,57928,57850,57604,89.6797596251148,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z3.2t90",-0.609918498781198,0.257083218071027,"BL30_D90_Tk3_F02","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,3,2,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.2t90/Z3.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.2t90/Z3.2t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.2t90/Z3.2t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.2t90/Z3.2t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",62131,62131,56139,56126,56118,90.3220614508056,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
"Z3.3t30",0.331728949469426,0.0686936063111262,"BL30_D30_Tk3_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,30,3,3,"BL30_D30","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.3t30/Z3.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.3t30/Z3.3t30.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.3t30/Z3.3t30.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.3t30/Z3.3t30.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D30",64072,64072,59392,58961,58570,91.4127856161818,"D30","Hydrolysate","Hydrolysate_30","BL30_D30","Genus","bray"
"Z3.3t7",0.36401108731078,0.0472723847312122,"BL30_D07_Tk3_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,7,3,3,"BL30_D07","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.3t7/Z3.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.3t7/Z3.3t7.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.3t7/Z3.3t7.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.3t7/Z3.3t7.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D07",65152,65152,59630,59503,58791,90.2366773084479,"D07","Hydrolysate","Hydrolysate_30","BL30_D07","Genus","bray"
"Z3.3t90",-0.593835609370713,0.220420658101239,"BL30_D90_Tk3_F03","Intestine","yes","yes","BL30","blue_whiting_hydrolysate_30",30,0,90,3,3,"BL30_D90","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.3t90/Z3.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/result_X204SC25103850-Z01-F001/01.RawData/Z3.3t90/Z3.3t90.raw_2.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.3t90/Z3.3t90.raw_1.fastq.gz","/home/dani/descartes_exp2/custom_dada2_preprocessing/data/raw_reads/by_sample/Z3.3t90/Z3.3t90.raw_2.fastq.gz","BL30","blue_whiting_hydrolysate_30","D90",72191,72191,66254,65984,65920,91.3133216051862,"D90","Hydrolysate","Hydrolysate_30","BL30_D90","Genus","bray"
